"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Devonshire 074","334","74","0","6","254"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Vesta 076","90","22","0","1","67"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Artic 078","87","17","0","6","64"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Central Park 080","809","188","0","22","599"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Lois Lane 082","168","53","0","3","112"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Blue Slough 084","255","58","0","4","193"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Sierra 086","3","2","0","1","0"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Lund 088","64","17","0","1","46"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Newskah 090","52","11","0","1","40"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Johns River 094","390","95","0","14","281"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Grayland 096","417","110","0","13","294"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Cohasset 098","283","80","0","5","198"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 111","827","274","0","21","532"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 121","674","225","0","13","436"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 131","926","300","0","19","607"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 132","4","0","0","1","3"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 141","700","251","0","17","432"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 142","620","217","0","14","389"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 151","539","193","0","14","332"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Aberdeen 161","829","287","0","22","520"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Cosmopolis 201","738","190","0","12","536"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Elma 301","335","82","0","7","246"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Elma 302","806","193","0","17","596"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 411","534","141","0","12","381"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 421","391","138","0","10","243"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 431","513","160","0","19","334"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 441","551","197","0","11","343"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 451","461","162","0","4","295"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Hoquiam 461","405","118","0","16","271"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","McCleary 501","684","181","0","23","480"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Montesano 601","988","265","0","25","698"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Montesano 602","926","289","0","26","611"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Oakville 701","224","43","0","2","179"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 801","567","218","0","12","337"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 802","845","275","0","18","552"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 803","1,012","380","0","18","614"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 810","541","198","0","7","336"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 820","517","159","0","21","337"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Ocean Shores 830","268","107","0","6","155"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","Yes","Westport 901","868","253","0","17","598"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Taholah 002","225","35","0","1","189"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Quinault 004","177","126","0","3","48"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Neilton 006","97","66","0","2","29"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Pacific Beach 008","289","162","0","6","121"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Moclips 010","72","50","0","0","22"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean City 012","433","290","0","11","132"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Burrows 014","47","31","0","1","15"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Wilderness 016","137","99","0","8","30"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Humptulips 018","75","63","0","0","12"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Axford 020","181","141","0","8","32"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Dekay 022","94","75","0","2","17"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam Rural 024","388","274","1","10","103"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Stover 026","90","67","0","4","19"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","North Wishkah 028","6","4","0","0","2"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Wishkah 030","337","284","0","13","40"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Cutoff032","110","73","0","5","32"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Coats Landing 034","322","237","0","10","75"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Geissler 036","42","31","0","0","11"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen Lake 038","11","7","0","0","4"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Reynvaan 040","167","112","0","2","53"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Wynoochee 042","10","6","0","0","4"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Boundary 044","72","62","0","0","10"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Black Creek 046","630","480","0","12","138"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Brady 048","615","470","0","13","132"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Riviera 050","49","40","0","2","7"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Satsop 052","239","202","0","9","28"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Calder 056","409","315","0","11","83"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Bush 058","847","669","0","17","161"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","McCleary Rural 060","644","501","0","14","129"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Porter 062","326","232","0","7","87"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Cedar Creek 064","152","112","0","6","34"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Chehalis 066","5","3","0","0","2"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Blockhouse 068","467","316","0","16","135"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Delezenne 070","507","390","0","9","108"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Melbourne 072","449","356","0","9","84"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Devonshire 074","334","254","0","6","74"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Vesta 076","90","67","0","1","22"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Artic 078","87","64","0","6","17"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Central Park 080","809","599","0","22","188"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Lois Lane 082","168","112","0","3","53"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Blue Slough 084","255","193","0","4","58"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Sierra 086","3","0","0","1","2"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Lund 088","64","46","0","1","17"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Newskah 090","52","40","0","1","11"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Johns River 094","390","281","0","14","95"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Grayland 096","417","294","0","13","110"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Cohasset 098","283","198","0","5","80"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 111","827","532","0","21","274"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 121","674","436","0","13","225"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 131","926","607","0","19","300"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 132","4","3","0","1","0"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 141","700","432","0","17","251"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 142","620","389","0","14","217"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 151","539","332","0","14","193"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Aberdeen 161","829","520","0","22","287"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Cosmopolis 201","738","536","0","12","190"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Elma 301","335","246","0","7","82"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Elma 302","806","596","0","17","193"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 411","534","381","0","12","141"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 421","391","243","0","10","138"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 431","513","334","0","19","160"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 441","551","343","0","11","197"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 451","461","295","0","4","162"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Hoquiam 461","405","271","0","16","118"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","McCleary 501","684","480","0","23","181"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Montesano 601","988","698","0","25","265"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Montesano 602","926","611","0","26","289"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Oakville 701","224","179","0","2","43"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 801","567","337","0","12","218"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 802","845","552","0","18","275"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 803","1,012","614","0","18","380"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 810","541","336","0","7","198"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 820","517","337","0","21","159"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Ocean Shores 830","268","155","0","6","107"
"10.00","Initiative Measure No. 1631  (Vote for 1)","108","No","Westport 901","868","598","0","17","253"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Taholah 002","225","95","0","2","128"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Quinault 004","177","106","0","2","69"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Neilton 006","97","69","0","0","28"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Pacific Beach 008","289","163","0","6","120"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Moclips 010","72","38","0","0","34"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean City 012","433","289","0","3","141"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Burrows 014","47","38","0","0","9"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Wilderness 016","137","91","0","1","45"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Humptulips 018","75","52","0","0","23"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Axford 020","181","120","0","3","58"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Dekay 022","94","71","0","0","23"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam Rural 024","388","251","0","3","134"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Stover 026","90","52","0","3","35"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","North Wishkah 028","6","2","0","0","4"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Wishkah 030","337","225","0","7","105"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Cutoff032","110","74","0","3","33"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Coats Landing 034","322","229","0","5","88"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Geissler 036","42","29","0","0","13"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen Lake 038","11","8","0","0","3"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Reynvaan 040","167","123","0","1","43"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Wynoochee 042","10","7","0","0","3"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Boundary 044","72","57","0","0","15"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Black Creek 046","630","393","0","9","228"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Brady 048","615","434","0","9","172"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Riviera 050","49","35","0","0","14"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Satsop 052","239","167","0","3","69"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Calder 056","409","271","0","3","135"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Bush 058","847","571","0","10","266"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","McCleary Rural 060","644","440","0","6","198"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Porter 062","326","229","0","5","92"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Cedar Creek 064","152","115","0","0","37"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Chehalis 066","5","2","0","0","3"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Blockhouse 068","467","309","0","5","153"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Delezenne 070","507","374","0","4","129"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Melbourne 072","449","330","0","11","108"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Devonshire 074","334","230","0","4","100"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Vesta 076","90","62","0","5","23"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Artic 078","87","64","0","1","22"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Central Park 080","809","542","0","10","257"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Lois Lane 082","168","104","0","0","64"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Blue Slough 084","255","172","0","3","80"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Sierra 086","3","2","0","0","1"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Lund 088","64","48","0","2","14"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Newskah 090","52","31","0","5","16"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Johns River 094","390","269","0","5","116"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Grayland 096","417","295","0","6","116"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Cohasset 098","283","184","0","0","99"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 111","827","544","0","11","272"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 121","674","440","0","7","227"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 131","926","589","0","4","333"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 132","4","4","0","0","0"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 141","700","433","0","8","259"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 142","620","381","0","5","234"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 151","539","338","0","13","188"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Aberdeen 161","829","538","0","17","274"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Cosmopolis 201","738","476","0","6","256"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Elma 301","335","216","0","5","114"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Elma 302","806","508","0","15","283"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 411","534","354","0","7","173"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 421","391","217","0","5","169"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 431","513","319","0","9","185"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 441","551","357","0","9","185"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 451","461","294","0","5","162"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Hoquiam 461","405","284","0","4","117"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","McCleary 501","684","460","0","12","212"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Montesano 601","988","643","0","11","334"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Montesano 602","926","594","0","16","316"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Oakville 701","224","145","0","4","75"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 801","567","396","0","7","164"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 802","845","574","0","8","263"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 803","1,012","685","0","8","319"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 810","541","363","0","2","176"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 820","517","363","0","9","145"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Ocean Shores 830","268","164","0","4","100"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","Yes","Westport 901","868","572","0","12","284"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Taholah 002","225","128","0","2","95"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Quinault 004","177","69","0","2","106"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Neilton 006","97","28","0","0","69"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Pacific Beach 008","289","120","0","6","163"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Moclips 010","72","34","0","0","38"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Ocean City 012","433","141","0","3","289"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Burrows 014","47","9","0","0","38"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Wilderness 016","137","45","0","1","91"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Humptulips 018","75","23","0","0","52"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Axford 020","181","58","0","3","120"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Dekay 022","94","23","0","0","71"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Hoquiam Rural 024","388","134","0","3","251"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Stover 026","90","35","0","3","52"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","North Wishkah 028","6","4","0","0","2"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Wishkah 030","337","105","0","7","225"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Cutoff032","110","33","0","3","74"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Coats Landing 034","322","88","0","5","229"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Geissler 036","42","13","0","0","29"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Aberdeen Lake 038","11","3","0","0","8"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Reynvaan 040","167","43","0","1","123"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Wynoochee 042","10","3","0","0","7"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Boundary 044","72","15","0","0","57"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Black Creek 046","630","228","0","9","393"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Brady 048","615","172","0","9","434"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Riviera 050","49","14","0","0","35"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Satsop 052","239","69","0","3","167"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Calder 056","409","135","0","3","271"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Bush 058","847","266","0","10","571"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","McCleary Rural 060","644","198","0","6","440"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Porter 062","326","92","0","5","229"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Cedar Creek 064","152","37","0","0","115"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Chehalis 066","5","3","0","0","2"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Blockhouse 068","467","153","0","5","309"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Delezenne 070","507","129","0","4","374"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Melbourne 072","449","108","0","11","330"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Devonshire 074","334","100","0","4","230"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Vesta 076","90","23","0","5","62"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Artic 078","87","22","0","1","64"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Central Park 080","809","257","0","10","542"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Lois Lane 082","168","64","0","0","104"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Blue Slough 084","255","80","0","3","172"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Sierra 086","3","1","0","0","2"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Lund 088","64","14","0","2","48"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Newskah 090","52","16","0","5","31"
"20.00","Initiative Measure No. 1634 (Vote for 1)","109","No","Johns River 094","390","116","0","5","269"
