"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3110","3110","33"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3110","3110","29"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3110","3110","55"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3111","3111","35"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3111","3111","36"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3111","3111","58"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3112","3112","6"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3112","3112","3"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3112","3112","5"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3113","3113","49"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3113","3113","33"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3113","3113","77"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3114","3114","56"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3114","3114","47"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3114","3114","79"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3115","3115","41"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3115","3115","34"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3115","3115","76"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3116","3116","54"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3116","3116","47"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3116","3116","68"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3117","3117","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3117","3117","18"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3117","3117","33"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3118","3118","38"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3118","3118","26"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3118","3118","66"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3119","3119","32"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3119","3119","29"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3119","3119","61"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3120","3120","46"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3120","3120","42"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3120","3120","80"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3121","3121","46"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3121","3121","31"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3121","3121","47"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3122","3122","53"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3122","3122","40"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3122","3122","131"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3123","3123","44"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3123","3123","42"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3123","3123","52"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3124","3124","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3124","3124","42"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3124","3124","51"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3125","3125","42"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3125","3125","37"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3125","3125","83"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3126","3126","10"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3126","3126","5"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3126","3126","6"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3127","3127","49"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3127","3127","38"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3127","3127","101"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3128","3128","53"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3128","3128","27"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3128","3128","63"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3200","3200","37"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3200","3200","36"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3200","3200","84"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3201","3201","107"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3201","3201","54"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3201","3201","102"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3202","3202","60"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3202","3202","31"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3202","3202","61"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3203","3203","55"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3203","3203","52"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3203","3203","62"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3204","3204","41"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3204","3204","38"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3204","3204","87"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3205","3205","47"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3205","3205","39"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3205","3205","104"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3206","3206","56"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3206","3206","39"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3206","3206","62"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3207","3207","44"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3207","3207","28"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3207","3207","29"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3208","3208","50"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3208","3208","36"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3208","3208","67"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3209","3209","66"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3209","3209","48"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3209","3209","79"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3210","3210","57"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3210","3210","47"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3210","3210","102"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3211","3211","46"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3211","3211","35"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3211","3211","140"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3212","3212","49"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3212","3212","28"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3212","3212","109"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3213","3213","55"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3213","3213","70"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3213","3213","167"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3214","3214","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3214","3214","43"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3214","3214","160"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3215","3215","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3215","3215","27"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3215","3215","73"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3216","3216","68"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3216","3216","65"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3216","3216","174"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3217","3217","49"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3217","3217","51"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3217","3217","121"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3218","3218","54"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3218","3218","67"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3218","3218","202"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3219","3219","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3219","3219","32"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3219","3219","196"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3220","3220","61"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3220","3220","69"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3220","3220","278"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3221","3221","61"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3221","3221","48"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3221","3221","122"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3222","3222","42"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3222","3222","21"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3222","3222","48"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3223","3223","37"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3223","3223","27"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3223","3223","76"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3300","3300","17"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3300","3300","41"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3300","3300","122"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3301","3301","64"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3301","3301","64"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3301","3301","192"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3302","3302","56"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3302","3302","60"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3302","3302","95"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3303","3303","48"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3303","3303","45"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3303","3303","80"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3304","3304","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3304","3304","35"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3304","3304","83"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3305","3305","30"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3305","3305","28"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3305","3305","82"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3306","3306","46"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3306","3306","45"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3306","3306","92"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3307","3307","27"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3307","3307","20"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3307","3307","79"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3308","3308","60"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3308","3308","40"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3308","3308","75"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3309","3309","43"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3309","3309","35"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3309","3309","86"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3310","3310","51"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3310","3310","37"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3310","3310","102"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3311","3311","27"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3311","3311","18"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3311","3311","61"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3312","3312","75"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3312","3312","36"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3312","3312","100"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3313","3313","69"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3313","3313","41"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3313","3313","127"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3314","3314","30"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3314","3314","41"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3314","3314","77"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3315","3315","55"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3315","3315","52"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3315","3315","75"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3316","3316","67"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3316","3316","41"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3316","3316","145"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3317","3317","67"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3317","3317","59"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3317","3317","171"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3318","3318","67"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3318","3318","36"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3318","3318","75"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3319","3319","40"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3319","3319","29"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3319","3319","70"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3320","3320","45"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3320","3320","32"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3320","3320","103"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3321","3321","54"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3321","3321","45"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3321","3321","89"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3322","3322","49"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3322","3322","24"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3322","3322","72"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3323","3323","56"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3323","3323","46"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3323","3323","92"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3324","3324","58"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3324","3324","42"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3324","3324","82"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3325","3325","76"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3325","3325","73"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3325","3325","115"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3326","3326","31"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3326","3326","7"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3326","3326","27"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3327","3327","19"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3327","3327","12"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3327","3327","22"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3328","3328","73"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3328","3328","48"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3328","3328","111"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3329","3329","62"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3329","3329","43"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3329","3329","105"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 3330","3330","41"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 3330","3330","21"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 3330","3330","57"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4001","4001","33"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4001","4001","35"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4001","4001","55"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4002","4002","42"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4002","4002","42"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4002","4002","69"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4003","4003","31"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4003","4003","55"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4003","4003","105"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4004","4004","24"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4004","4004","47"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4004","4004","102"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4005","4005","17"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4005","4005","34"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4005","4005","119"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4006","4006","41"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4006","4006","44"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4006","4006","103"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4007","4007","31"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4007","4007","27"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4007","4007","61"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4008","4008","11"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4008","4008","40"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4008","4008","72"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4009","4009","36"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4009","4009","40"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4009","4009","118"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4010","4010","28"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4010","4010","29"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4010","4010","75"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4011","4011","37"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4011","4011","34"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4011","4011","146"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4012","4012","21"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4012","4012","29"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4012","4012","51"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4013","4013","30"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4013","4013","38"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4013","4013","90"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4014","4014","26"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4014","4014","27"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4014","4014","60"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4015","4015","25"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4015","4015","31"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4015","4015","88"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4016","4016","39"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4016","4016","41"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4016","4016","150"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4017","4017","54"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4017","4017","49"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4017","4017","102"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4018","4018","19"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4018","4018","24"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4018","4018","47"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4019","4019","32"
"Spokane Superior Court - Judge Position 6","SP","J. Scott Miller","PCT 4019","4019","28"
"Spokane Superior Court - Judge Position 6","SP","Tony Hazel","PCT 4019","4019","62"
"Spokane Superior Court - Judge Position 6","SP","Jocelyn Cook","PCT 4020","4020","54"
