"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","GREENACRES","86","5"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","GREENACRES","86","29"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","JOHNSON CREEK","87","17"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","JOHNSON CREEK","87","31"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","LIME BELT","89","5"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","LIME BELT","89","26"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #1","109","9"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #1","109","19"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #2","110","20"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #2","110","23"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #3","111","21"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #3","111","3"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #4","112","16"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #4","112","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #5","113","17"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #5","113","22"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #6","114","21"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #6","114","16"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #7","115","14"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #7","115","22"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #8","116","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #8","116","12"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #9","117","28"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #9","117","41"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","CONCONULLY CITY","131","24"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","CONCONULLY CITY","131","29"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","RIVERSIDE CITY","134","20"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","RIVERSIDE CITY","134","36"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","COLEMAN BUTTE","185","32"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","COLEMAN BUTTE","185","32"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","ASTON","186","17"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","ASTON","186","21"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","WEST RIVER","187","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","WEST RIVER","187","20"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK RIVER","188","31"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK RIVER","188","28"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","CHEROKEE","189","19"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","CHEROKEE","189","44"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","NICHOLS","190","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","NICHOLS","190","17"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","LONE PINE","191","19"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","LONE PINE","191","2"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK MTN","192","7"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK MTN","192","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK LAKE","193","11"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK LAKE","193","13"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","FIKER","194","18"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","FIKER","194","30"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","ROSS CANYON","195","29"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","ROSS CANYON","195","25"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","HENDRICK","196","38"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","HENDRICK","196","27"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","DIXON","197","11"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","DIXON","197","40"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","KERMEL","198","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","KERMEL","198","49"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #10","202","21"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #10","202","27"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #11","203","41"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #11","203","27"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #12","204","26"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #12","204","29"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #13","205","12"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #13","205","21"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #14","206","7"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #14","206","9"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #15","207","28"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #15","207","28"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #16","208","34"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #16","208","14"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #17","209","30"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #17","209","24"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #18","210","16"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #18","210","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #19","211","9"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #19","211","27"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #20","212","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #20","212","23"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #21","213","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #21","213","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #22","214","30"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #22","214","16"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #23","215","14"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #23","215","10"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","OMAK #24","216","15"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","OMAK #24","216","11"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","SUNSET LAKES","236","9"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","SUNSET LAKES","236","9"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Approved","FLATS","237","17"
"OMAK SCHOOL 19 Proposition No. 1 Bonds To Construct A New Middle School","OK","Rejected","FLATS","237","23"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","Total","-1","565"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","Total","-1","373"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2101.480","2101","109"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2101.480","2101","44"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2102.480","2102","107"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2102.480","2102","58"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2103.480","2103","110"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2103.480","2103","74"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2701.54","2701","6"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2701.54","2701","9"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","3103.48","3103","65"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","3103.48","3103","55"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","3104.482","3104","88"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","3104.482","3104","79"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","3309.48","3309","80"
"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","3309.48","3309","54"
"SCHOOL DISTRICT 003 Three Year General Fund Levy ","FE","Levy Yes","Total","-1","50"
"SCHOOL DISTRICT 003 Three Year General Fund Levy ","FE","Levy No","Total","-1","29"
"SCHOOL DISTRICT 003 Three Year General Fund Levy ","FE","Levy Yes","KELLER","106","50"
"SCHOOL DISTRICT 003 Three Year General Fund Levy ","FE","Levy No","KELLER","106","29"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","Total","-1","201"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","Total","-1","91"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","0501.520","501","94"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","0501.520","501","30"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","3002.52","3002","23"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","3002.52","3002","11"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","3303.522","3303","38"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","3303.522","3303","30"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","3902.524","3902","42"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","3902.524","3902","18"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Approved","4628.","4628","4"
"GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","YA","Rejected","4628.","4628","2"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","For","Total","-1","1119"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","Against","Total","-1","201"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","For","Lopez North","31","627"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","Against","Lopez North","31","108"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","For","Lopez South","32","492"
"San Juan County Public Hospital District #2 Proposition No. 1 Establishment of a Public Hospital District","SJ","Against","Lopez South","32","93"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","Total","-1","5071"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","Total","-1","3210"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","140","140","35"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","140","140","38"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","141","141","8"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","141","141","5"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","142(*)","142","0"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","142(*)","142","0"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","143(*)","143","0"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","143(*)","143","0"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","144","144","3"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","144","144","8"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","145","145","4"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","145","145","15"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","146","146","22"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","146","146","28"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","147","147","124"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","147","147","201"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","148","148","88"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","148","148","61"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","149","149","69"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","149","149","56"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","150","150","25"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","150","150","17"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","152","152","2"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","152","152","4"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","153","153","281"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","153","153","237"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","154","154","293"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","154","154","195"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","155","155","89"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","155","155","70"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","156","156","25"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","156","156","22"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...YES","157","157","165"
"WENATCHEE SCHOOL DIST NO 246 PROPOSITION 1 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","CH","LEVY...NO","157","157","188"
